document_id,filename,table_name,title_or_description,update_cycle,adjusted,indexes_raw,first_page,last_page
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoIFntQ,Inactive Company Interim Fundamentals – | This table contains quarterly footnotes historical information for inactive company interim fundamentals.,Daily,No,"pkey_CSIBKCOIFNTQ (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIBKCOIFNTQ_1 GVKEY, Item, DATADATE CSIBKCOIFNTQ_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item DATADATE CSIBKCOIFNTQ_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE",135,135
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoIFntSA,Inactive Company Interim Fundamentals – | This table contains semiannual footnotes historical information for inactive company interim fundamentals.,Daily,No,"pkey_CSIBKCOIFNTSA (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIBKCOIFNTSA_1 GVKEY, Item, DATADATE CSIBKCOIFNTSA_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item DATADATE, CSIBKCOIFNTSA_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE",135,136
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoIMkt,Inactive Interim Market Group Historical | This table contains historical inactive interim market group information.,Daily,Yes,"pkey_CSIBKCOIMKT (Clustered) GVKEY, DATADATE, CFFLAG, CURCD, YEM CSIBKCOIMKT_1 GVKEY, CFFLAG, CURCD, DATADATE",136,136
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoIndstryPres,Inactive Company Industry Presentation,,,,136,136
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,This table contains historical inactive company industry presentation information.,Daily,No,"pkey_CSIBKCOINDSTRYPRES (Clustered) GVKEY, DATADATE, CONSOL, IPCD CSIBKCOINDSTRYPRES_1 GVKEY, CONSOL, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 137",136,137
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoIndustry,Industry Classification Presentation Historical | This table contains historical industry classification presentation information.,Daily,No,"pkey_CSIBKCOINDUSTRY (Clustered) GVKEY, DATADATE, CONSOL CSIBKCOINDUSTRY_1 GVKEY, CONSOL, DATADATE",137,137
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoMth,Inactive Company Monthly Historical | This table contains historical inactive company monthly information.,Daily,No,"pkey_CSIBKCOMTH (Clustered) GVKEY, DATADATE",137,138
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoIFndQ,Inactive Company Interim Fundamentals – | This table contains quarterly historical information for inactive company interim fundamentals.,Daily,Yes,,138,138
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoIFndYTD,Inactive Company Interim Fundamentals – Year | This table contains year-to-data historical information for inactive company interim fundamentals.,Daily,Yes,"pkey_CSIBKCOIFNDQ (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIBKCOIFNDQ_1 GVKEY, Item, DATADATE CSIBKCOIFNDQ_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIBKCOIFNDQ_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE CSIBKCOIFNDQ_4 GVKEY, INDFMT, CONSOL, Item, DATADATE, DATAFMT pkey_CSIBKCOIFNDYTD (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item LSEG Quantitative Analytics Database Schema for Compustat North America Data 139",138,139
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoIFndSA,Inactive Company Quarterly Fundamentals,,,,139,139
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,This table contains information for historical inactive company quarterly fundamentals.,Daily,Yes,"CSIBKCOIFNDYTD_1 GVKEY, Item, DATADATE CSIBKCOIFNDYTD_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIBKCOIFNDYTD_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE CSIBKCOIFNDYTD_4 GVKEY, INDFMT, CONSOL, Item, DATADATE, DATAFMT pkey_CSIBKCOIFNDSA (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIBKCOIFNDSA_1 GVKEY, Item, DATADATE CSIBKCOIFNDSA_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIBKCOIFNDSA_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE CSIBKCOIFNDSA_4 GVKEY, INDFMT, CONSOL, Item, DATADATE, DATAFMT LSEG Quantitative Analytics Database Schema for Compustat North America Data 140",139,140
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkSecM,Inactive Monthly Descriptor Historical | This table contains historical inactive monthly descriptor information.,Daily,No,"pkey_CSIBKSECM (Clustered) GVKEY, IID, DATADATE CSIBKSECM_1 GVKEY, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 141",140,141
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkSecMDv,Inactive Monthly Dividends Historical | This table contains information for historical inactive monthly dividends.,Daily,Yes,,141,141
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkSecMPrc,Inactive Monthly Prices Historical | This table contains information for historical inactive monthly prices.,Daily,Yes,,141,141
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkSecMSS,Inactive Monthly Stock Split Factors Historical | This table contains information for historical inactive monthly stock split factors.,Daily,No,"pkey_CSIBKSECMDV (Clustered) GVKEY, IID, DATADATE pkey_CSIBKSECMPRC (Clustered) GVKEY, IID, DATADATE pkey_CSIBKSECMSS (Clustered) GVKEY, IID, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 142",141,142
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkSecMSSFn,Inactive Monthly Stock Split Footnotes | This table contains information for inactive monthly stock split footnotes.,Daily,No,,142,142
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkSecMDvFn,Inactive Monthly Dividend Footnotes | This table contains information for inactive monthly dividend footnotes.,Daily,No,"pkey_CSIBKSECMSSFN (Clustered) GVKEY, IID, DATADATE, DATAITEM, Item CSIBKSECMSSFN_1 GVKEY, Item, DATADATE CSIBKSECMSSFN_2 GVKEY, DATADATE CSIBKSECMSSFN_3 GVKEY, IID, DATAITEM, Item, DATADATE CSIBKSECMSSFN_4 GVKEY, IID, DATADATE CSIBKSECMSSFN_5 GVKEY, IID, Item, DATADATE pkey_CSIBKSECMDVFN (Clustered) GVKEY, IID, DATADATE, DATAITEM, Item CSIBKSECMDVFN_1 GVKEY, Item, DATADATE CSIBKSECMDVFN_2 GVKEY, DATADATE CSIBKSECMDVFN_3 GVKEY, IID, DATAITEM, Item, DATADATE CSIBKSECMDVFN_4 GVKEY, IID, DATADATE CSIBKSECMDVFN_5 GVKEY, IID, Item, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 143",142,144
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoPnFndQ,Inactive Company Annual Pension and Post- | This table contains information for inactive company annual pension and post-retirement footnotes.,Daily,No,"pkey_CSIACOPNFNDQ (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT CSIACOPNFNDQ_1 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 145",144,145
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoPnFndYTD,Inactive Company Year-to-Date Pension and | This table contains information for inactive company year-to-date pension and post-retirement data.,Daily,No,"pkey_CSIACOPNFNDYTD (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT CSIACOPNFNDYTD_1 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 146",145,146
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoPnFntA,Inactive Company Annual and Post-Retirement,,,,146,146
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Footnotes,This table contains information for inactive company annual and post-retirement footnotes.,Daily,No,,146,146
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoPnFntQ,Inactive Company Quarterly and Post-Retirement,,,,146,146
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Footnotes,This table contains information for inactive company quarterly and post-retirement footnotes.,Daily,No,"pkey_CSIACOPNFNTA (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, Item CSIACOPNFNTA_1 GVKEY, Item, DATADATE CSIACOPNFNTA_2 GVKEY, INDFMT, DATAFMT, CONSOL, Item, DATADATE CSIACOPNFNTA_3 GVKEY, INDFMT, DATAFMT, CONSOL, DATADATE pkey_CSIACOPNFNTQ (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT CSIACOPNFNTQ_1 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 147",146,147
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoPnFntYTD,Inactive Company Year-to-Date Pension and | This table contains information for inactive company year-to-date pension and post-retirement footnotes.,Daily,No,"pkey_CSIACOPNFNTYTD (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT CSIACOPNFNTYTD_1 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 148",147,148
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoPnFndA,Inactive Company Annual and Post-Retirement | This table contains information for inactive company annual and post-retirement data.,Daily,No,"pkey_CSIACOPNFNDA (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, Item CSIACOPNFNDA_1 GVKEY, Item, DATADATE CSIACOPNFNDA_2 GVKEY, INDFMT, DATAFMT, CONSOL, Item, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 149 17 Compustat XF Daily Pension Historical Research",148,149
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoPnFntA,Inactive Annual Pension Footnotes Historical | This table containsh information for historical inactive annual pension footnotes.,Daily,No,,149,149
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoPnFndA,Inactive Company Annual and Post-Retirement | This table contains information for historical inactive company annual and post-retirement data.,Daily,No,"pkey_CSIBKCOPNFNTA (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, Item CSIBKCOPNFNTA_1 GVKEY, Item, DATADATE CSIBKCOPNFNTA_2 GVKEY, INDFMT, DATAFMT, CONSOL, Item, DATADATE CSIBKCOPNFNTA_3 GVKEY, INDFMT, DATAFMT, CONSOL, DATADATE pkey_CSIBKCOPNFNDA (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, Item CSIBKCOPNFNDA_1 GVKEY, Item, DATADATE CSIBKCOPNFNDA_2 GVKEY, INDFMT, DATAFMT, CONSOL, Item, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 150",149,151
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Research,,,,,151,151
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoIndFntA,Inactive Annual Industry Statistics Footnotes | This table contains information for inactive annual industry statistics footnotes.,Daily,No,,151,151
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoIndStQC,Inactive Quarterly Industry Statistics | This table contains information for inactive quarterly industry statistics.,Daily,Yes,"pkey_CSIACOINDFNTA (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, Item CSIACOINDFNTA_1 GVKEY, Item, DATADATE CSIACOINDFNTA_2 GVKEY, INDFMT, DATAFMT, CONSOL, Item, DATADATE CSIACOINDFNTA_3 GVKEY, INDFMT, DATAFMT, CONSOL, DATADATE pkey_CSIACOINDSTQC (Clustered) KeyCode, Item CSIACOINDSTQC_1 KeyCode LSEG Quantitative Analytics Database Schema for Compustat North America Data 152",151,152
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoIndStQP,Inactive Company Quarterly Industry Statistics | This table contains information for inactive company quarterly industry statistics.,Daily,Yes,"pkey_CSIACOINDSTQP (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, KEYCODE CSIACOINDSTQP_1 GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT CSIACOINDSTQP_2 KEYCODE CSIACOINDSTQP_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE, KEYCODE LSEG Quantitative Analytics Database Schema for Compustat North America Data 153",152,153
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoIndStA,Inactive Annual Industry Statistics Historical | This table contains information for historical inactive annual industry statistics.,Daily,No,,153,153
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoIndFntQ,Inactive Quarterly Industry Statistics Footnotes | This table contains information for inactive quarterly industry statistics footnotes.,Daily Adjusted: No,,"pkey_CSIACOINDSTA (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, Item CSIACOINDSTA_1 GVKEY, Item, DATADATE CSIACOINDSTA_2 GVKEY, INDFMT, DATAFMT, CONSOL, Item, DATADATE pkey_CSIACOINDFNTQ (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIACOINDFNTQ_1 GVKEY, Item, DATADATE CSIACOINDFNTQ_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIACOINDFNTQ_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 154",153,154
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoIndFntYTD,Inactive Year-to-Date Industry Statistics,,,,154,154
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Footnotes,This table contains information for inactive year-to-date industry statistics footnotes.,Daily,No,,154,154
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIACoIndStYTD,Inactive Year-to-Date Industry Statistics | This table contains information for inactive year-to-date industry statistics.,Daily,No,"pkey_CSIACOINDFNTYTD (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIACOINDFNTYTD_1 GVKEY, Item, DATADATE CSIACOINDFNTYTD_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIACOINDFNTYTD_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE pkey_CSIACOINDSTYTD (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIACOINDSTYTD_1 GVKEY, Item, DATADATE CSIACOINDSTYTD_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIACOINDSTYTD_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE CSIACOINDSTYTD_4 GVKEY, INDFMT, CONSOL, Item, DATADATE, DATAFMT LSEG Quantitative Analytics Database Schema for Compustat North America Data 155",154,156
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoINDFNTA,Inactive Annual Industry Statistics Footnotes,,,,156,156
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,This table contains information for historical inactive annual industry statistics footnotes.,Daily,No,,156,156
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoINDSTQC,Inactive Quarterly Industry Statistics Historical | This table contains information for historical inactive quarterly industry statistics.,Daily,Yes,"pkey_CSIBKCOINDFNTA (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, Item CSIBKCOINDFNTA_1 GVKEY, Item, DATADATE CSIBKCOINDFNTA_2 GVKEY, INDFMT, DATAFMT, CONSOL, Item, DATADATE CSIBKCOINDFNTA_3 GVKEY, INDFMT, DATAFMT, CONSOL, DATADATE pkey_CSIBKCOINDSTQC (Clustered) KeyCode, Item CSIBKCOINDSTQC_1 KeyCode LSEG Quantitative Analytics Database Schema for Compustat North America Data 157",156,157
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoINDSTQP,Inactive Company Quarterly Industry Statistics,,,,157,157
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,This table contains information for historical inactive company quarterly industry statistics.,Daily,Yes,"pkey_CSIBKCOINDSTQP (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, KEYCODE CSIBKCOINDSTQP_1 GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT CSIBKCOINDSTQP_2 KEYCODE CSIBKCOINDSTQP_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE, KEYCODE LSEG Quantitative Analytics Database Schema for Compustat North America Data 158",157,158
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoINDFNTQ,Inactive Quarterly Industry Statistics Footnotes,,,,158,158
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,This table contains information for historical inactive quarterly industry statistics footnotes.,Daily,No,,158,158
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoINDFNTYTD,Inactive Year-to-Date Industry Statistics | This table contains information for historical inactive year-to-date industry statistics footnotes.,Daily,No,"pkey_CSIBKCOINDFNTQ (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIBKCOINDFNTQ_1 GVKEY, Item, DATADATE CSIBKCOINDFNTQ_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIBKCOINDFNTQ_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE pkey_CSIBKCOINDFNTYTD (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIBKCOINDFNTYTD_1 GVKEY, Item, DATADATE CSIBKCOINDFNTYTD_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIBKCOINDFNTYTD_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 159",158,159
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoINDSTA,Inactive Annual Industry Statistics Historical | This table contains information for historical inactive annual industry statistics.,,,,159,159
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIBkCoINDSTYTD,Inactive Year-to-Date Industry Statistics,,,,159,159
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,This table contains information for historical inactive year-to-date industry statistics.,Daily,No,"pkey_CSIBKCOINDSTA (Clustered) GVKEY, DATADATE, INDFMT, DATAFMT, CONSOL, Item CSIBKCOINDSTA_1 GVKEY, Item, DATADATE CSIBKCOINDSTA_2 GVKEY, INDFMT, DATAFMT, CONSOL, Item. DATADATE pkey_CSIBKCOINDSTYTD (Clustered) GVKEY, DATADATE, INDFMT, CONSOL, FYR, DATAFMT, Item CSIBKCOINDSTYTD_1 GVKEY, Item, DATADATE CSIBKCOINDSTYTD_2 GVKEY, INDFMT, CONSOL, DATAFMT, Item, DATADATE CSIBKCOINDSTYTD_3 GVKEY, INDFMT, CONSOL, DATAFMT, DATADATE CSIBKCOINDSTYTD_4 GVKEY, INDFMT, CONSOL, Item, DATADATE DATAFMT LSEG Quantitative Analytics Database Schema for Compustat North America Data 160",159,161
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSIADSPRate,Inactive S&P Ratings – Monthly | This table contains information for monthly inactive S&P ratings.,Daily,No,"pkey_CSIADSPRATE (Clustered) GVKEY, DATADATE LSEG Quantitative Analytics Database Schema for Compustat North America Data 162 21 Compustat XF Daily Current Issuer Credit Ratings Research",161,162
